"protein","source","animal","timepoint","intensity","tax_domain","tax_kingdom","tax_phylum","tax_class","tax_order","tax_family","tax_genus","tax_species","KEGG_ko","KEGG_Pathway","EC","PFAMs"
"dbB|XP_010802154.2","D","67","T6",23589.55,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K00699","ko00040,ko00053,ko00140,ko00830,ko00860,ko00980,ko00982,ko00983,ko01100,ko01110,ko05204,map00040,map00053,map00140,map00830,map00860,map00980,map00982,map00983,map01100,map01110,map05204","2.4.1.17","UDPGT"
"dbB|XP_010802154.2","D","75","T6",14784.191,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K00699","ko00040,ko00053,ko00140,ko00830,ko00860,ko00980,ko00982,ko00983,ko01100,ko01110,ko05204,map00040,map00053,map00140,map00830,map00860,map00980,map00982,map00983,map01100,map01110,map05204","2.4.1.17","UDPGT"
"dbB|XP_010802154.2","D","76","T6",19410.963,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K00699","ko00040,ko00053,ko00140,ko00830,ko00860,ko00980,ko00982,ko00983,ko01100,ko01110,ko05204,map00040,map00053,map00140,map00830,map00860,map00980,map00982,map00983,map01100,map01110,map05204","2.4.1.17","UDPGT"
"dbB|XP_010803833.1","D","08","T6",36548.312,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|XP_010803833.1","D","21","T6",61831.94,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|XP_010803833.1","D","28","T6",128343.99,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|XP_010803833.1","D","43","T6",41280.316,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|XP_010803833.1","D","51","T6",93070.39,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|XP_010803833.1","D","60","T6",88647.36,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|XP_010804480.2","D","28","T6",19516.791,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K17107","ko04917,map04917",NA,"Casein"
"dbB|XP_010804480.2","D","60","T6",17814.184,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K17107","ko04917,map04917",NA,"Casein"
"dbB|XP_010809671.1","D","01","T6",2807809,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","02","T6",5284933,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","06","T6",312001.9,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","08","T6",3531099,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","15","T6",9497741,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","16","T6",4715636.5,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","21","T6",3682975.2,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","25","T6",4210408.5,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","28","T6",3452680.5,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","29","T6",4435027.5,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","35","T6",3589023.5,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","43","T6",2018702.8,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","48","T6",3420490.5,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","51","T6",6403656,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","55","T6",4557322.5,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","59","T6",5306366,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","60","T6",3684801.5,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","61","T6",204317.83,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","63","T6",3759207.2,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","67","T6",4885800,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","75","T6",6874191.5,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809671.1","D","76","T6",3044129.2,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809963.1","D","01","T6",47986.71,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809963.1","D","02","T6",21283.574,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809963.1","D","06","T6",22411.04,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809963.1","D","15","T6",141738.69,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809963.1","D","16","T6",94611.26,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809963.1","D","21","T6",40374.34,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809963.1","D","25","T6",35607.816,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809963.1","D","28","T6",81831.87,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809963.1","D","29","T6",89896.68,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809963.1","D","35","T6",93345.42,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809963.1","D","48","T6",24609.535,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809963.1","D","55","T6",58072.29,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809963.1","D","59","T6",40991.785,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809963.1","D","61","T6",92312.414,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809963.1","D","63","T6",21798.777,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809963.1","D","67","T6",58118.67,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809963.1","D","75","T6",68206.484,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010809963.1","D","76","T6",21879.916,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"LBP_BPI_CETP"
"dbB|XP_010810563.2","D","01","T6",185239.89,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","02","T6",360044.44,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","06","T6",341593.25,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","08","T6",417188.66,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","15","T6",710791.94,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","16","T6",271280.5,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","21","T6",198832.66,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","25","T6",538982.5,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","28","T6",373381.88,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","29","T6",617941.25,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","35","T6",545582,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","43","T6",95014.95,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","48","T6",343178.47,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","51","T6",318124.28,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","55","T6",225353.81,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","59","T6",453185.56,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","60","T6",316436.84,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","61","T6",496644,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","63","T6",445815.9,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","67","T6",351257.38,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","75","T6",238453.55,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010810563.2","D","76","T6",190665.47,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01672","ko00910,map00910","4.2.1.1","Carb_anhydrase"
"dbB|XP_010813145.2","D","02","T6",114195.83,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Uteroglobin"
"dbB|XP_010813145.2","D","06","T6",38757.504,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Uteroglobin"
"dbB|XP_010813145.2","D","08","T6",53889.594,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Uteroglobin"
"dbB|XP_010813145.2","D","16","T6",55952.77,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Uteroglobin"
"dbB|XP_010813145.2","D","21","T6",48636.3,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Uteroglobin"
"dbB|XP_010813145.2","D","25","T6",161963.9,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Uteroglobin"
"dbB|XP_010813145.2","D","28","T6",62529.68,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Uteroglobin"
"dbB|XP_010813145.2","D","29","T6",219072.44,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Uteroglobin"
"dbB|XP_010813145.2","D","35","T6",116372.56,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Uteroglobin"
"dbB|XP_010813145.2","D","48","T6",29572.873,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Uteroglobin"
"dbB|XP_010813145.2","D","55","T6",198568.77,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Uteroglobin"
"dbB|XP_010813145.2","D","59","T6",180703.05,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Uteroglobin"
"dbB|XP_010813145.2","D","60","T6",43567.95,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Uteroglobin"
"dbB|XP_010813145.2","D","61","T6",369908.78,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Uteroglobin"
"dbB|XP_010813145.2","D","63","T6",43857.043,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Uteroglobin"
"dbB|XP_010813145.2","D","75","T6",99743.734,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Uteroglobin"
"dbB|XP_010813145.2","D","76","T6",73525.07,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Uteroglobin"
"dbB|XP_010816809.2","D","02","T6",21651.611,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone"
"dbB|XP_010816809.2","D","06","T6",18363.803,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone"
"dbB|XP_010816809.2","D","08","T6",46330.617,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone"
"dbB|XP_010816809.2","D","15","T6",43402.22,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone"
"dbB|XP_010816809.2","D","25","T6",15306.931,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone"
"dbB|XP_010816809.2","D","29","T6",24530.1,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone"
"dbB|XP_010816809.2","D","35","T6",16808.348,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone"
"dbB|XP_010816809.2","D","48","T6",22496.918,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone"
"dbB|XP_010816809.2","D","51","T6",56274.953,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone"
"dbB|XP_010816809.2","D","55","T6",23559.537,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone"
"dbB|XP_010816809.2","D","59","T6",33336.48,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone"
"dbB|XP_010816809.2","D","63","T6",38703.64,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone"
"dbB|XP_010816809.2","D","67","T6",16968.477,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone"
"dbB|XP_010816809.2","D","75","T6",28849.7,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone"
"dbB|XP_010816809.2","D","76","T6",30073.232,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253,ko:K11254","ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322",NA,"CENP-T_C,Histone"
"dbB|XP_010817511.1","D","01","T6",418808.56,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","02","T6",93783.445,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","06","T6",379227.7,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","08","T6",343232.56,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","15","T6",114161.414,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","16","T6",227158.67,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","21","T6",344291.4,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","25","T6",133275.69,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","28","T6",615007.25,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","29","T6",309969.62,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","35","T6",397992.53,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","43","T6",252408.44,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","48","T6",130474.45,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","51","T6",199079.03,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","55","T6",193505.05,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","59","T6",184142.4,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","60","T6",400438.22,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","61","T6",149542.12,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","63","T6",183747.31,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","67","T6",247110.75,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","75","T6",309551.75,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_010817511.1","D","76","T6",165742.14,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Jacalin"
"dbB|XP_015313568.2","D","02","T6",32077.684,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"C8,IgGFc_binding,TIL,TILa,VWD"
"dbB|XP_015313568.2","D","06","T6",40708.26,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"C8,IgGFc_binding,TIL,TILa,VWD"
"dbB|XP_015313568.2","D","08","T6",52024.098,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"C8,IgGFc_binding,TIL,TILa,VWD"
"dbB|XP_015313568.2","D","15","T6",276032,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"C8,IgGFc_binding,TIL,TILa,VWD"
"dbB|XP_015313568.2","D","16","T6",48608.92,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"C8,IgGFc_binding,TIL,TILa,VWD"
