"protein","source","animal","timepoint","intensity","tax_domain","tax_kingdom","tax_phylum","tax_class","tax_order","tax_family","tax_genus","tax_species","KEGG_ko","KEGG_Pathway","EC","PFAMs"
"dbE|jgi|NeoGfMa1|588619|estExt_fgenesh1_pg.C_340176","D","60","T6",32726.09,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00134","ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010","1.2.1.12","Gp_dh_C,Gp_dh_N"
"dbE|jgi|NeoGfMa1|588619|estExt_fgenesh1_pg.C_340176","D","61","T6",9934.523,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00134","ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010","1.2.1.12","Gp_dh_C,Gp_dh_N"
"dbE|jgi|NeoGfMa1|588619|estExt_fgenesh1_pg.C_340176","D","63","T6",2718.5427,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00134","ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010","1.2.1.12","Gp_dh_C,Gp_dh_N"
"dbE|jgi|NeoGfMa1|588619|estExt_fgenesh1_pg.C_340176","D","67","T6",9655.728,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00134","ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010","1.2.1.12","Gp_dh_C,Gp_dh_N"
"dbE|jgi|NeoGfMa1|588619|estExt_fgenesh1_pg.C_340176","D","75","T6",9941.289,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00134","ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010","1.2.1.12","Gp_dh_C,Gp_dh_N"
"dbE|jgi|NeoGfMa1|588619|estExt_fgenesh1_pg.C_340176","D","76","T6",10976.335,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00134","ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010","1.2.1.12","Gp_dh_C,Gp_dh_N"
"dbE|jgi|NeoGfMa1|589231|estExt_fgenesh1_pg.C_380048","D","06","T6",32489.566,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00262","ko00220,ko00250,ko00910,ko01100,map00220,map00250,map00910,map01100","1.4.1.4","ELFV_dehydrog,ELFV_dehydrog_N"
"dbE|jgi|NeoGfMa1|589231|estExt_fgenesh1_pg.C_380048","D","16","T6",21025.812,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00262","ko00220,ko00250,ko00910,ko01100,map00220,map00250,map00910,map01100","1.4.1.4","ELFV_dehydrog,ELFV_dehydrog_N"
"dbE|jgi|NeoGfMa1|589231|estExt_fgenesh1_pg.C_380048","D","29","T6",58834.52,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00262","ko00220,ko00250,ko00910,ko01100,map00220,map00250,map00910,map01100","1.4.1.4","ELFV_dehydrog,ELFV_dehydrog_N"
"dbE|jgi|NeoGfMa1|589231|estExt_fgenesh1_pg.C_380048","D","55","T6",30313.943,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00262","ko00220,ko00250,ko00910,ko01100,map00220,map00250,map00910,map01100","1.4.1.4","ELFV_dehydrog,ELFV_dehydrog_N"
"dbE|jgi|NeoGfMa1|589231|estExt_fgenesh1_pg.C_380048","D","59","T6",28141.596,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00262","ko00220,ko00250,ko00910,ko01100,map00220,map00250,map00910,map01100","1.4.1.4","ELFV_dehydrog,ELFV_dehydrog_N"
"dbE|jgi|NeoGfMa1|589231|estExt_fgenesh1_pg.C_380048","D","63","T6",23500.428,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00262","ko00220,ko00250,ko00910,ko01100,map00220,map00250,map00910,map01100","1.4.1.4","ELFV_dehydrog,ELFV_dehydrog_N"
"dbE|jgi|NeoGfMa1|589231|estExt_fgenesh1_pg.C_380048","D","67","T6",47940.03,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00262","ko00220,ko00250,ko00910,ko01100,map00220,map00250,map00910,map01100","1.4.1.4","ELFV_dehydrog,ELFV_dehydrog_N"
"dbE|jgi|NeoGfMa1|602962|estExt_fgenesh1_pm.C_440066","D","01","T6",124113.4,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K08793",NA,"2.7.11.1","Pkinase"
"dbE|jgi|NeoGfMa1|602962|estExt_fgenesh1_pm.C_440066","D","02","T6",176752.88,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K08793",NA,"2.7.11.1","Pkinase"
"dbE|jgi|NeoGfMa1|602962|estExt_fgenesh1_pm.C_440066","D","06","T6",166654.28,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K08793",NA,"2.7.11.1","Pkinase"
"dbE|jgi|NeoGfMa1|602962|estExt_fgenesh1_pm.C_440066","D","25","T6",118298.32,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K08793",NA,"2.7.11.1","Pkinase"
"dbE|jgi|NeoGfMa1|602962|estExt_fgenesh1_pm.C_440066","D","28","T6",78526.766,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K08793",NA,"2.7.11.1","Pkinase"
"dbE|jgi|NeoGfMa1|602962|estExt_fgenesh1_pm.C_440066","D","29","T6",106941.484,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K08793",NA,"2.7.11.1","Pkinase"
"dbE|jgi|NeoGfMa1|602962|estExt_fgenesh1_pm.C_440066","D","35","T6",116553.09,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K08793",NA,"2.7.11.1","Pkinase"
"dbE|jgi|NeoGfMa1|602962|estExt_fgenesh1_pm.C_440066","D","75","T6",110184.13,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K08793",NA,"2.7.11.1","Pkinase"
"dbE|jgi|NeoGfMa1|602962|estExt_fgenesh1_pm.C_440066","D","76","T6",68045.22,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K08793",NA,"2.7.11.1","Pkinase"
"dbE|jgi|NeoGfMa1|619102|MIX12717_15_9","D","21","T6",47250.33,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"AMP-binding,AMP-binding_C,Condensation,PP-binding,Thioesterase"
"dbE|jgi|NeoGfMa1|623493|MIX17108_13_33","D","25","T6",17429.13,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K17069","ko00270,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00270,map00920,map01100,map01110,map01120,map01130,map01200,map01230","2.5.1.47,2.5.1.49","Cys_Met_Meta_PP"
"dbE|jgi|NeoGfMa1|623493|MIX17108_13_33","D","29","T6",72580.88,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K17069","ko00270,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00270,map00920,map01100,map01110,map01120,map01130,map01200,map01230","2.5.1.47,2.5.1.49","Cys_Met_Meta_PP"
"dbE|jgi|NeoGfMa1|623493|MIX17108_13_33","D","35","T6",31500.346,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K17069","ko00270,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00270,map00920,map01100,map01110,map01120,map01130,map01200,map01230","2.5.1.47,2.5.1.49","Cys_Met_Meta_PP"
"dbE|jgi|NeoGfMa1|623493|MIX17108_13_33","D","63","T6",33764.45,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K17069","ko00270,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00270,map00920,map01100,map01110,map01120,map01130,map01200,map01230","2.5.1.47,2.5.1.49","Cys_Met_Meta_PP"
"dbE|jgi|NeoGfMa1|623493|MIX17108_13_33","D","75","T6",23797.553,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K17069","ko00270,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00270,map00920,map01100,map01110,map01120,map01130,map01200,map01230","2.5.1.47,2.5.1.49","Cys_Met_Meta_PP"
"dbE|jgi|NeoGfMa1|633036|MIX26651_31_82","D","15","T6",11686.47,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01761","ko00270,ko00450,map00270,map00450","4.4.1.11","Cys_Met_Meta_PP"
"dbE|jgi|NeoGfMa1|638959|MIX32574_12_26","D","01","T6",64703.445,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01192","ko00511,ko04142,map00511,map04142","3.2.1.25","Glyco_hydro_2"
"dbE|jgi|NeoGfMa1|638959|MIX32574_12_26","D","76","T6",27792.156,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01192","ko00511,ko04142,map00511,map04142","3.2.1.25","Glyco_hydro_2"
"dbE|jgi|NeoGfMa1|658090|MIX51705_37_49","D","28","T6",1121684.4,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03283","ko03040,ko04010,ko04141,ko04144,ko04213,ko04612,ko04915,ko05134,ko05145,ko05162,ko05164,ko05169,map03040,map04010,map04141,map04144,map04213,map04612,map04915,map05134,map05145,map05162,map05164,map05169",NA,"HSP70"
"dbE|jgi|NeoGfMa1|658090|MIX51705_37_49","D","59","T6",140984.88,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03283","ko03040,ko04010,ko04141,ko04144,ko04213,ko04612,ko04915,ko05134,ko05145,ko05162,ko05164,ko05169,map03040,map04010,map04141,map04144,map04213,map04612,map04915,map05134,map05145,map05162,map05164,map05169",NA,"HSP70"
"dbE|jgi|NeoGfMa1|658090|MIX51705_37_49","D","61","T6",77013.45,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03283","ko03040,ko04010,ko04141,ko04144,ko04213,ko04612,ko04915,ko05134,ko05145,ko05162,ko05164,ko05169,map03040,map04010,map04141,map04144,map04213,map04612,map04915,map05134,map05145,map05162,map05164,map05169",NA,"HSP70"
"dbE|jgi|NeoGfMa1|658090|MIX51705_37_49","D","67","T6",39409.176,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03283","ko03040,ko04010,ko04141,ko04144,ko04213,ko04612,ko04915,ko05134,ko05145,ko05162,ko05164,ko05169,map03040,map04010,map04141,map04144,map04213,map04612,map04915,map05134,map05145,map05162,map05164,map05169",NA,"HSP70"
"dbE|jgi|NeoGfMa1|702661|fgenesh2_kg.4___258___TRINITY_DN11625_c7_g1_i1","D","01","T6",97751.56,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Glyco_hydro_43"
"dbE|jgi|NeoGfMa1|702661|fgenesh2_kg.4___258___TRINITY_DN11625_c7_g1_i1","D","21","T6",52457.543,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Glyco_hydro_43"
"dbE|jgi|NeoGfMa1|702661|fgenesh2_kg.4___258___TRINITY_DN11625_c7_g1_i1","D","29","T6",22555.25,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Glyco_hydro_43"
"dbE|jgi|NeoGfMa1|702661|fgenesh2_kg.4___258___TRINITY_DN11625_c7_g1_i1","D","55","T6",19878.562,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Glyco_hydro_43"
"dbE|jgi|NeoGfMa1|702661|fgenesh2_kg.4___258___TRINITY_DN11625_c7_g1_i1","D","63","T6",26874.592,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Glyco_hydro_43"
"dbE|jgi|NeoGfMa1|702661|fgenesh2_kg.4___258___TRINITY_DN11625_c7_g1_i1","D","67","T6",33958.387,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Glyco_hydro_43"
"dbE|jgi|NeoGfMa1|702661|fgenesh2_kg.4___258___TRINITY_DN11625_c7_g1_i1","D","75","T6",30079.758,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Glyco_hydro_43"
"dbE|jgi|NeoGfMa1|703187|fgenesh2_kg.4___784___TRINITY_DN11835_c5_g2_i6","D","01","T6",57057.95,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Malic_M,malic"
"dbE|jgi|NeoGfMa1|703187|fgenesh2_kg.4___784___TRINITY_DN11835_c5_g2_i6","D","06","T6",15062.997,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Malic_M,malic"
"dbE|jgi|NeoGfMa1|703187|fgenesh2_kg.4___784___TRINITY_DN11835_c5_g2_i6","D","15","T6",17730.322,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Malic_M,malic"
"dbE|jgi|NeoGfMa1|703187|fgenesh2_kg.4___784___TRINITY_DN11835_c5_g2_i6","D","25","T6",18504.977,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Malic_M,malic"
"dbE|jgi|NeoGfMa1|703187|fgenesh2_kg.4___784___TRINITY_DN11835_c5_g2_i6","D","29","T6",74068.58,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Malic_M,malic"
"dbE|jgi|NeoGfMa1|703187|fgenesh2_kg.4___784___TRINITY_DN11835_c5_g2_i6","D","35","T6",19276.607,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Malic_M,malic"
"dbE|jgi|NeoGfMa1|703187|fgenesh2_kg.4___784___TRINITY_DN11835_c5_g2_i6","D","48","T6",24190.672,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Malic_M,malic"
"dbE|jgi|NeoGfMa1|703187|fgenesh2_kg.4___784___TRINITY_DN11835_c5_g2_i6","D","55","T6",23512.41,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Malic_M,malic"
"dbE|jgi|NeoGfMa1|703187|fgenesh2_kg.4___784___TRINITY_DN11835_c5_g2_i6","D","63","T6",17017.697,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Malic_M,malic"
"dbE|jgi|NeoGfMa1|703187|fgenesh2_kg.4___784___TRINITY_DN11835_c5_g2_i6","D","67","T6",23844.406,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Malic_M,malic"
"dbE|jgi|NeoGfMa1|703187|fgenesh2_kg.4___784___TRINITY_DN11835_c5_g2_i6","D","75","T6",22548.656,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Malic_M,malic"
"dbE|jgi|NeoGfMa1|720212|fgenesh2_kg.27___423___TRINITY_DN11735_c1_g1_i1","D","01","T6",27861.979,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Pmp3"
"dbE|jgi|NeoGfMa1|720212|fgenesh2_kg.27___423___TRINITY_DN11735_c1_g1_i1","D","02","T6",19642.13,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Pmp3"
"dbE|jgi|NeoGfMa1|720212|fgenesh2_kg.27___423___TRINITY_DN11735_c1_g1_i1","D","06","T6",13028.457,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Pmp3"
"dbE|jgi|NeoGfMa1|720212|fgenesh2_kg.27___423___TRINITY_DN11735_c1_g1_i1","D","16","T6",13914.936,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Pmp3"
"dbE|jgi|NeoGfMa1|720212|fgenesh2_kg.27___423___TRINITY_DN11735_c1_g1_i1","D","25","T6",16604.852,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Pmp3"
"dbE|jgi|NeoGfMa1|720212|fgenesh2_kg.27___423___TRINITY_DN11735_c1_g1_i1","D","29","T6",17007.117,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Pmp3"
"dbE|jgi|NeoGfMa1|720212|fgenesh2_kg.27___423___TRINITY_DN11735_c1_g1_i1","D","35","T6",11391.25,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Pmp3"
"dbE|jgi|NeoGfMa1|720212|fgenesh2_kg.27___423___TRINITY_DN11735_c1_g1_i1","D","59","T6",5626.5005,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Pmp3"
"dbE|jgi|NeoGfMa1|720212|fgenesh2_kg.27___423___TRINITY_DN11735_c1_g1_i1","D","63","T6",13025.479,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Pmp3"
"dbE|jgi|NeoGfMa1|720212|fgenesh2_kg.27___423___TRINITY_DN11735_c1_g1_i1","D","75","T6",13479.264,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Pmp3"
"dbE|jgi|NeoGfMa1|735984|fgenesh2_kg.95___3___TRINITY_DN11744_c0_g1_i1","D","01","T6",35186.72,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|NeoGfMa1|735984|fgenesh2_kg.95___3___TRINITY_DN11744_c0_g1_i1","D","02","T6",42883.727,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|NeoGfMa1|735984|fgenesh2_kg.95___3___TRINITY_DN11744_c0_g1_i1","D","06","T6",26249.453,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|NeoGfMa1|735984|fgenesh2_kg.95___3___TRINITY_DN11744_c0_g1_i1","D","08","T6",27496.95,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|NeoGfMa1|735984|fgenesh2_kg.95___3___TRINITY_DN11744_c0_g1_i1","D","16","T6",14906.25,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|NeoGfMa1|735984|fgenesh2_kg.95___3___TRINITY_DN11744_c0_g1_i1","D","21","T6",23239.758,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|NeoGfMa1|735984|fgenesh2_kg.95___3___TRINITY_DN11744_c0_g1_i1","D","28","T6",49720.367,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|NeoGfMa1|735984|fgenesh2_kg.95___3___TRINITY_DN11744_c0_g1_i1","D","29","T6",89698.67,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|NeoGfMa1|735984|fgenesh2_kg.95___3___TRINITY_DN11744_c0_g1_i1","D","35","T6",26647.934,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
"dbE|jgi|NeoGfMa1|735984|fgenesh2_kg.95___3___TRINITY_DN11744_c0_g1_i1","D","43","T6",90875.945,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"Ldh_1_C,Ldh_1_N"
